SITE,FD,SU,GSL,R10MM,R20MM,RX5DAY,SDII,DROUGHTLEN
4_29_177_20048,117.19354838709677,125.29032258064517,257.8709677419355,38.25806451612903,16.387096774193548,129.90709677419355,12.70623331101324,41.41935483870968
4_29_77_20064,98.96774193548387,133.67741935483872,277.8709677419355,43.903225806451616,18.806451612903224,135.61,12.642581059336024,29.548387096774192
5_29_189_20119,94.87096774193549,137.03225806451613,270.5483870967742,39.903225806451616,16.129032258064516,121.46483870967742,11.412132455639137,28.387096774193548
1_34_37_1219,126.35483870967742,99.19354838709677,247.70967741935485,42.096774193548384,16.161290322580644,113.31935483870969,10.761922922714708,25.774193548387096
8_36_119_1330,107.58064516129032,100.7741935483871,254.03225806451613,43.29032258064516,17.741935483870968,112.86709677419357,10.955919151592774,24.096774193548388
2_39_73_417,124.12903225806451,111.41935483870968,259.741935483871,43.516129032258064,13.258064516129032,88.72935483870967,9.875947671952128,23.612903225806452
2_39_73_453,120.90322580645162,115.58064516129032,264.0967741935484,42.645161290322584,13.03225806451613,87.98838709677419,9.674265171778808,23.741935483870968
3_39_67_347,119.93548387096774,102.58064516129032,252.16129032258064,41.54838709677419,10.548387096774194,82.90967741935485,8.434210628325625,24.774193548387096
3_39_67_686,121.58064516129032,101,252.32258064516128,41.32258064516129,10.419354838709678,83.72645161290323,8.302111113161672,25.322580645161292
3_39_75_4785,124,99.64516129032258,246.06451612903226,38.903225806451616,11.258064516129032,83.88677419354839,8.757883144887938,25.419354838709676
3_39_81_5074,116.2258064516129,103.2258064516129,255.58064516129033,40.87096774193548,11.67741935483871,88.14870967741936,8.453131527382133,25.032258064516128
4_39_29_209,125.48387096774194,100.03225806451613,249.1290322580645,37.903225806451616,11.32258064516129,86.78645161290322,8.153559386111159,24.129032258064516
0_42_55_2661,117.03225806451613,102.58064516129032,252.96774193548387,42,14.516129032258064,100.79967741935485,10.291547420730602,26.93548387096774
0_42_61_2599,124.87096774193549,95.3225806451613,245.58064516129033,39.935483870967744,12.258064516129032,96.13032258064517,9.374684134309646,26.677419354838708
5_42_63_2324,129.96774193548387,103.90322580645162,249.25806451612902,41.16129032258065,11.870967741935484,89.01870967741937,8.167293494080383,22.096774193548388
8_42_107_2134,129.90322580645162,93.54838709677419,243.03225806451613,48.03225806451613,18.870967741935484,119.1048387096774,11.463667772574555,23.451612903225808
9_42_11_1639,114.35483870967742,108.6774193548387,255.2258064516129,43.483870967741936,19,111.57677419354837,11.495951204159695,25.419354838709676
9_42_11_2316,118.16129032258064,105.06451612903226,252.67741935483872,45.38709677419355,19.64516129032258,116.17483870967739,11.61290947272201,24.032258064516128
2_54_71_1649,136.3548387096774,90.51612903225806,253.48387096774192,42.87096774193548,11.096774193548388,92.26645161290323,8.581280733957417,24.64516129032258
3_54_39_157,111.38709677419355,131.25806451612902,285.61290322580646,45.67741935483871,14.064516129032258,91.8325806451613,9.171843655430237,23.06451612903226
3_54_45_103,103.54838709677419,128,285.83870967741933,52.29032258064516,17.258064516129032,97.27612903225807,10.208541527879097,21.64516129032258
3_54_59_168,112.16129032258064,110.19354838709677,278.3225806451613,55.193548387096776,17.193548387096776,100.47419354838709,10.704321203498086,21.548387096774192
3_54_59_330,102.80645161290323,126.29032258064517,287.48387096774195,54.806451612903224,16.774193548387096,99.34903225806451,10.821199827221438,21.451612903225808
4_54_43_1485,103.54838709677419,132.25806451612902,287.6774193548387,47.645161290322584,16.548387096774192,95.6025806451613,10.102870135217048,22.06451612903226
4_54_79_879,109.70967741935483,133.58064516129033,284.4516129032258,43.45161290322581,14.387096774193548,91.25838709677419,9.088820179531462,23.451612903225808
4_54_87_748,120.35483870967742,127.09677419354838,274.7096774193548,45.096774193548384,14.935483870967742,94.86000000000001,9.446191452266909,23.032258064516128
1_1_3_144,15.580645161290322,207.80645161290323,362.7741935483871,59.516129032258064,27.806451612903224,210.12419354838707,17.573766313843038,29.774193548387096
1_1_3_149,13.290322580645162,205.1290322580645,362.8709677419355,60.12903225806452,30.677419354838708,214.6809677419355,18.297723845688694,28.580645161290324
1_1_3_177,11.64516129032258,206.8709677419355,363.03225806451616,55.96774193548387,27,213.2625806451613,16.982076785981068,29.741935483870968
1_1_3_178,7.838709677419355,200.90322580645162,363.3225806451613,55.12903225806452,27.29032258064516,224.2906451612903,17.54009253367858,29.580645161290324
1_1_97_166,14.935483870967742,202.29032258064515,362.64516129032256,56.54838709677419,27.93548387096774,205.46612903225807,17.42962185388783,28.193548387096776
2_1_91_37,36.96774193548387,200.61290322580646,358.3225806451613,51.354838709677416,24.451612903225808,147.06451612903223,15.871428918615035,31.161290322580644
2_1_91_99,39.29032258064516,195.8709677419355,356.5806451612903,54.645161290322584,24.483870967741936,146.29967741935485,15.986688164173085,29.35483870967742
2_1_99_108,33.806451612903224,199.41935483870967,359.4516129032258,55.74193548387097,25.225806451612904,160.7651612903226,16.170298113957035,28.096774193548388
2_1_99_110,34.096774193548384,202.58064516129033,359.16129032258067,54.064516129032256,24.35483870967742,158.03806451612905,15.752039127056507,28.93548387096774
3_1_101_73,36.74193548387097,201.25806451612902,357.7741935483871,48.225806451612904,21.096774193548388,138.89290322580646,14.23748294911152,28.129032258064516
3_1_11_54,35.70967741935484,195,358.16129032258067,51.58064516129032,23.838709677419356,160.37225806451616,16.375440864668015,28
3_1_13_68,35.74193548387097,198.03225806451613,357.6774193548387,51.225806451612904,23.06451612903226,154.90290322580643,15.585827832388235,28.06451612903226
3_1_1_9,40.645161290322584,186.70967741935485,354.64516129032256,55.58064516129032,25.225806451612904,140.498064516129,16.16615773810236,27.483870967741936
3_1_87_77,38.12903225806452,199.3548387096774,358.258064516129,49.45161290322581,21.93548387096774,146.0751612903226,15.032523286508166,27.967741935483872
4_1_125_49,51.483870967741936,178.83870967741936,349.9032258064516,56.645161290322584,24.967741935483872,142.01709677419353,15.32628082836929,27.387096774193548
4_1_65_59,40.903225806451616,191.70967741935485,354.51612903225805,52.67741935483871,23.806451612903224,138.89451612903227,15.033678108753934,28
5_1_73_107,50.58064516129032,178.32258064516128,351.2903225806452,58.29032258064516,27.129032258064516,150.2306451612903,15.500911705433332,26.838709677419356
5_1_73_47,50.32258064516129,180.32258064516128,352.4516129032258,52.645161290322584,24.774193548387096,140.38096774193548,14.372262338785678,28.548387096774192
6_1_103_60,58.96774193548387,165.74193548387098,338.5483870967742,53.41935483870968,23.129032258064516,142.1632258064516,13.759849009243974,26.322580645161292
6_1_71_11,70.06451612903226,140.70967741935485,322.19354838709677,57.064516129032256,25.838709677419356,142.73322580645163,14.591757100001622,23.93548387096774
1_5_17_56,37.70967741935484,187.41935483870967,344.5806451612903,50.774193548387096,24.580645161290324,157.4341935483871,15.994292584817277,31.35483870967742
3_5_3_70,42.903225806451616,189.96774193548387,344.80645161290323,49.41935483870968,25.677419354838708,165.33129032258066,17.4888318501256,30.967741935483872
4_5_149_44,62.45161290322581,171.6451612903226,331.0967741935484,45.935483870967744,22.516129032258064,140.05193548387098,15.564610929362885,31.129032258064516
5_5_101_48,79.93548387096774,117.80645161290323,298.83870967741933,50.903225806451616,24.580645161290324,164.33451612903224,17.322644923063265,29.580645161290324
5_5_101_53,77.70967741935483,118.45161290322581,300.1290322580645,51.193548387096776,25.06451612903226,159.7222580645161,17.022919477856764,28.967741935483872
1_12_31_68,6.193548387096774,222.4516129032258,363.64516129032256,48.03225806451613,18.806451612903224,163.03483870967742,12.7606475420141,35.806451612903224
3_12_57_95,1.4516129032258065,286.741935483871,364.80645161290323,53.45161290322581,21.419354838709676,160.2464516129032,13.355082698598622,41.29032258064516
1_13_107_33,32.38709677419355,197.3548387096774,358.8709677419355,47.58064516129032,19.64516129032258,125.27483870967741,14.874841732089044,31.516129032258064
1_13_179_38,16.967741935483872,211.8709677419355,362.48387096774195,45.774193548387096,19.06451612903226,138.48580645161292,14.090580425974467,37.54838709677419
1_13_251_15,32.87096774193548,199.4516129032258,359.3225806451613,45.96774193548387,20.161290322580644,128.5283870967742,15.43404568006635,30.806451612903224
1_13_251_53,30.903225806451612,201.32258064516128,359.83870967741933,45.774193548387096,20,133.0793548387097,14.788128135254725,31.258064516129032
1_13_267_11,22.387096774193548,212.09677419354838,361.7096774193548,48.70967741935484,18.741935483870968,133.96451612903226,14.414939135153155,34.903225806451616
1_13_279_97,26.451612903225808,206.93548387096774,360.5806451612903,47.32258064516129,20.838709677419356,129.28129032258067,16.333168800343806,32.83870967741935
1_13_31_81,21.29032258064516,207.1290322580645,361.6774193548387,44.903225806451616,18.35483870967742,137.88483870967744,13.952494333072812,37.61290322580645
1_13_39_81,9.774193548387096,218.16129032258064,363.3225806451613,49.516129032258064,20.129032258064516,158.92741935483872,13.493477227970697,34.12903225806452
1_13_51_7,13.774193548387096,207.5483870967742,362.06451612903226,45.45161290322581,18.451612903225808,142.1261290322581,13.177913793473957,37.16129032258065
